City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Avanigadda,IN,2021-10-09 18:43:14,16.0215,80.9181,77.54,90,94,3.8
277,Shubarkuduk,KZ,2021-10-09 18:43:14,49.1447,56.4872,46.74,39,0,6.64
278,Maragogi,BR,2021-10-09 18:43:16,-9.0122,-35.2225,79.05,69,100,10.33
279,Talcahuano,CL,2021-10-09 18:43:16,-36.7167,-73.1167,56.88,77,75,14.97
280,Comodoro Rivadavia,AR,2021-10-09 18:43:17,-45.8667,-67.5,75.06,27,0,12.66
281,Iracoubo,GF,2021-10-09 18:43:17,5.4802,-53.2011,84.43,70,100,10.74
282,Hobyo,SO,2021-10-09 18:43:18,5.3505,48.5268,78.6,85,59,14.88
283,Mahajanga,MG,2021-10-09 18:43:18,-15.7167,46.3167,77.02,78,20,2.3
284,Ust-Tsilma,RU,2021-10-09 18:43:18,65.441,52.1498,30.02,81,90,3.49
285,Vardo,NO,2021-10-09 18:43:19,70.3705,31.1107,38.43,95,100,8.03
286,Ciudad Bolivar,VE,2021-10-09 18:43:19,8.1222,-63.5497,90.01,53,100,1.19
287,Agadez,NE,2021-10-09 18:43:20,19.75,10.25,83.01,8,0,6.93
288,Salinas,US,2021-10-09 18:43:21,36.6777,-121.6555,71.82,45,1,4.61
289,Saldanha,ZA,2021-10-09 18:43:21,-33.0117,17.9442,59.58,77,0,17.29
290,Plettenberg Bay,ZA,2021-10-09 18:43:22,-34.0527,23.3716,56.17,78,0,7.2
291,Hambantota,LK,2021-10-09 18:43:22,6.1241,81.1185,79.14,100,0,6.91
292,Mahibadhoo,MV,2021-10-09 18:43:23,3.7833,72.9667,83.37,76,100,12.66
293,Iquique,CL,2021-10-09 18:43:24,-20.2208,-70.1431,64.44,72,13,10.38
294,Horki,BY,2021-10-09 18:43:25,54.2861,30.9842,40.1,73,16,2.84
295,Marzuq,YE,2021-10-09 18:43:26,14.4,46.4667,77.34,61,12,3.11
296,Verkhnyaya Inta,RU,2021-10-09 18:43:26,65.9811,60.3094,27.03,83,13,9.22
297,Goure,NE,2021-10-09 18:43:26,13.9835,10.2704,89.02,13,100,6.87
298,Gusau,NG,2021-10-09 18:43:27,12.1628,6.6614,84.45,28,67,6.82
299,Uyuni,BO,2021-10-09 18:43:28,-20.4597,-66.825,63.45,22,6,20.94
300,Sambava,MG,2021-10-09 18:43:30,-14.2667,50.1667,73.98,69,37,13.65
301,Yarmouth,US,2021-10-09 18:43:31,41.7057,-70.2286,64.96,76,90,5.01
302,Rorvik,NO,2021-10-09 18:43:31,64.8621,11.2373,54.48,94,100,23.85
303,Huanta,PE,2021-10-09 18:43:32,-12.9333,-74.25,73.8,45,100,7.29
304,Bollnas,SE,2021-10-09 18:43:32,61.3482,16.3946,56.39,86,96,10.02
305,Kuznechikha,RU,2021-10-09 18:43:33,57.2161,42.3348,41.72,71,92,5.93
306,Mariel,CU,2021-10-09 18:43:34,22.9875,-82.7536,89.74,62,3,8.37
307,Aksarka,RU,2021-10-09 18:43:34,66.5606,67.7975,28.4,73,25,9.13
308,Drolshagen,DE,2021-10-09 18:43:35,51.0167,7.7667,50.52,78,57,4.29
309,Grindavik,IS,2021-10-09 18:43:36,63.8424,-22.4338,45.07,87,75,13.8
310,San Luis,AR,2021-10-09 18:37:00,-33.295,-66.3356,66.42,44,100,2.66
311,Bandarbeyla,SO,2021-10-09 18:43:37,9.4942,50.8122,78.35,84,86,21.68
312,Nicoya,CR,2021-10-09 18:43:38,10.1483,-85.452,89.15,74,97,2.46
313,Englehart,CA,2021-10-09 18:43:08,47.8169,-79.8664,72.16,64,20,12.66
314,Valdivia,CL,2021-10-09 18:43:38,-39.8142,-73.2459,64.49,39,0,2.39
315,Lubango,AO,2021-10-09 18:43:39,-14.9172,13.4925,71.53,35,76,2.3
316,Bauchi,NG,2021-10-09 18:43:39,10.5,10.0,80.65,41,100,0.36
317,Granadilla De Abona,ES,2021-10-09 18:43:40,28.1188,-16.576,70.9,65,20,13.8
318,Dakar,SN,2021-10-09 18:42:22,14.6937,-17.4441,84.33,84,20,4.61
319,Panjab,AF,2021-10-09 18:43:41,34.388,67.0233,43.93,32,0,4.29
320,Solton,RU,2021-10-09 18:43:41,52.8429,86.4787,36.73,90,2,6.46
321,Viedma,AR,2021-10-09 18:40:14,-40.8135,-62.9967,81.97,19,0,11.12
322,Amontada,BR,2021-10-09 18:43:42,-3.3617,-39.8317,91.4,48,78,13.76
323,Middelburg,ZA,2021-10-09 18:43:43,-25.7751,29.4648,68.14,24,5,8.59
324,Antalaha,MG,2021-10-09 18:43:44,-14.9003,50.2788,68.95,80,10,9.48
325,Bad Kreuznach,DE,2021-10-09 18:43:44,49.8333,7.8667,55.9,71,26,3.85
326,Maxixe,MZ,2021-10-09 18:43:45,-23.8597,35.3472,73.22,83,0,18.41
327,Umm Kaddadah,SD,2021-10-09 18:43:46,13.6017,26.6876,90.34,14,73,11.72
328,Strezhevoy,RU,2021-10-09 18:43:47,60.7333,77.5889,31.98,75,96,12.44
329,San Carlos De Bariloche,AR,2021-10-09 18:43:47,-41.1456,-71.3082,73.15,14,0,12.66
330,Pangnirtung,CA,2021-10-09 18:43:47,66.1451,-65.7125,35.6,93,90,4.61
331,Road Town,VG,2021-10-09 18:39:23,18.4167,-64.6167,87.89,62,20,10.36
332,Jalu,LY,2021-10-09 18:43:49,29.0331,21.5482,80.91,24,0,9.37
333,Salekhard,RU,2021-10-09 18:43:49,66.53,66.6019,28.35,74,9,11.23
334,Tabas,IR,2021-10-09 18:43:49,33.5959,56.9244,62.01,29,0,9.51
335,Mahon,ES,2021-10-09 18:43:50,39.8885,4.2658,63.16,82,20,6.91
336,Moissala,TD,2021-10-09 18:43:50,8.3404,17.7663,78.35,72,100,1.9
337,Pontes E Lacerda,BR,2021-10-09 18:43:50,-15.2261,-59.3353,99.73,28,82,6.33
338,Safonovo,RU,2021-10-09 18:43:51,55.15,33.2167,38.71,70,13,1.45
339,Nuuk,GL,2021-10-09 18:37:09,64.1835,-51.7216,34.41,80,75,11.5
340,Santa Cruz,BO,2021-10-09 18:43:51,-17.8,-63.1667,98.06,41,40,17.27
341,Atasu,KZ,2021-10-09 18:43:53,48.6814,71.6433,44.69,52,100,5.01
342,Batsfjord,NO,2021-10-09 18:43:54,70.6345,29.7185,36.95,95,100,5.32
343,Ogdensburg,US,2021-10-09 18:43:55,44.6942,-75.4863,72.25,57,90,0.0
344,Kutahya,TR,2021-10-09 18:43:56,39.4242,29.9833,58.89,77,3,3.74
345,Barahona,DO,2021-10-09 18:43:57,18.2085,-71.1008,89.42,62,20,13.8
346,Sabla,NG,2021-10-09 18:43:59,12.7525,4.7077,87.91,29,100,7.72
347,Ladybrand,ZA,2021-10-09 18:43:59,-29.1945,27.4574,57.15,34,8,9.33
348,Boa Vista,BR,2021-10-09 18:40:40,2.8197,-60.6733,91.38,49,40,8.05
349,Eyl,SO,2021-10-09 18:44:00,7.9803,49.8164,77.9,82,7,15.32
350,Doha,QA,2021-10-09 18:41:06,25.2867,51.5333,91.38,41,0,12.66
351,Wareham,GB,2021-10-09 18:44:01,50.6889,-2.1104,59.94,86,100,4.09
352,Xai-Xai,MZ,2021-10-09 18:44:01,-25.0519,33.6442,77.95,57,0,12.21
353,Pemba,MZ,2021-10-09 18:44:01,-12.974,40.5178,79.5,83,20,14.97
354,Kuruman,ZA,2021-10-09 18:44:02,-27.4524,23.4325,63.0,18,5,11.1
355,Monte Carmelo,BR,2021-10-09 18:44:03,-18.7247,-47.4986,89.17,31,57,8.1
356,Lampa,CL,2021-10-09 18:44:03,-33.2833,-70.9,72.95,31,0,13.8
357,Duki,PK,2021-10-09 18:44:05,30.1541,68.5728,76.32,14,0,5.53
358,Panama City,PA,2021-10-09 18:44:07,8.9936,-79.5197,84.15,79,75,11.5
359,Robertsport,LR,2021-10-09 18:44:08,6.7533,-11.3686,80.06,81,100,12.57
360,Minas,UY,2021-10-09 18:44:08,-34.3759,-55.2377,64.87,57,18,10.83
361,Marrakesh,MA,2021-10-09 18:44:09,31.6315,-8.0083,86.07,25,0,4.61
362,Calbuco,CL,2021-10-09 18:44:11,-41.768,-73.1273,63.61,78,0,9.78
363,Imeni Stepana Razina,RU,2021-10-09 18:44:11,54.8932,44.2963,40.26,73,12,5.79
364,Sena Madureira,BR,2021-10-09 18:44:12,-9.0656,-68.6569,94.71,39,100,2.57
365,Musoma,TZ,2021-10-09 18:41:53,-1.5,33.8,70.07,84,100,13.62
366,Barra Dos Coqueiros,BR,2021-10-09 18:44:12,-10.9089,-37.0386,84.22,61,20,13.8
367,Impfondo,CG,2021-10-09 18:44:13,1.6381,18.0667,78.55,75,90,0.69
368,Sept-Iles,CA,2021-10-09 18:41:47,50.2001,-66.3821,51.06,70,75,4.0
369,Kondagaon,IN,2021-10-09 18:37:06,19.6,81.6667,69.71,73,100,3.2
370,Umm Lajj,SA,2021-10-09 18:44:15,25.0213,37.2685,87.46,54,6,7.49
371,Ozinki,RU,2021-10-09 18:44:15,51.1786,49.6769,45.46,49,1,6.8
372,Kangundo,KE,2021-10-09 18:44:16,-1.2979,37.3471,65.82,73,97,10.04
373,Touros,BR,2021-10-09 18:43:22,-5.1989,-35.4608,85.1,68,72,16.08
374,Belmonte,BR,2021-10-09 18:44:17,-15.8631,-38.8828,77.0,77,100,10.87
375,Bud,US,2021-10-09 18:44:20,39.447,-86.1758,83.43,60,14,10.25
376,Biograd Na Moru,HR,2021-10-09 18:44:20,43.9433,15.4519,56.1,67,26,20.31
377,Raudeberg,NO,2021-10-09 18:44:21,61.9875,5.1352,59.2,90,100,10.0
378,Jardim,BR,2021-10-09 18:44:21,-21.4803,-56.1381,80.11,78,98,2.91
379,Coihueco,CL,2021-10-09 18:44:21,-36.6167,-71.8333,63.34,72,20,11.5
380,Lobva,RU,2021-10-09 18:44:24,59.1854,60.5185,35.06,79,26,6.04
381,Leshukonskoye,RU,2021-10-09 18:44:25,64.8989,45.7622,31.75,92,100,1.9
382,Osvaldo Cruz,BR,2021-10-09 18:44:26,-21.7967,-50.8786,94.17,30,100,1.61
383,Biltine,TD,2021-10-09 18:44:26,14.5333,20.9167,90.55,15,100,5.88
384,Sfantu Gheorghe,RO,2021-10-09 18:42:09,45.8667,25.7833,40.93,60,44,5.03
385,Halifax,CA,2021-10-09 18:41:14,44.6453,-63.5724,59.05,52,7,1.01
386,Worthing,GB,2021-10-09 18:41:13,50.8145,-0.3713,59.7,79,20,1.01
387,Carauari,BR,2021-10-09 18:44:27,-4.8828,-66.8958,94.19,42,87,1.57
388,Ust-Koksa,RU,2021-10-09 18:44:27,50.2696,85.6108,26.06,89,4,0.58
389,Rio Grande,BR,2021-10-09 18:43:01,-32.035,-52.0986,66.31,71,100,17.05
390,Sorland,NO,2021-10-09 18:44:29,67.667,12.6934,52.09,97,100,25.32
391,Kondinskoye,RU,2021-10-09 18:44:29,59.6481,67.41,36.36,73,100,10.65
392,Marabba,SD,2021-10-09 18:44:31,12.35,32.1833,91.15,30,57,8.12
393,Mozarlandia,BR,2021-10-09 18:44:31,-14.7447,-50.5706,101.01,20,93,8.3
394,Mitsamiouli,KM,2021-10-09 18:44:32,-11.3847,43.2844,76.71,82,4,9.71
395,Henties Bay,NA,2021-10-09 18:44:33,-22.116,14.2845,58.86,78,0,5.06
396,Alpena,US,2021-10-09 18:44:34,45.0617,-83.4327,71.74,85,90,4.0
397,Podgornoye,RU,2021-10-09 18:44:34,51.735,39.1496,34.02,86,0,0.0
398,Laguna,US,2021-10-09 18:44:36,38.421,-121.4238,69.64,53,1,3.0
399,Varna,BG,2021-10-09 18:44:37,43.2167,27.9167,51.94,76,90,9.22
400,Kulhudhuffushi,MV,2021-10-09 18:44:38,6.6221,73.07,82.51,79,77,15.43
401,Atlantic Beach,US,2021-10-09 18:44:38,30.3344,-81.3987,87.13,71,40,1.01
402,Beira,MZ,2021-10-09 18:44:40,-19.8436,34.8389,75.13,68,0,10.49
403,Gouyave,GD,2021-10-09 18:44:41,12.1646,-61.7296,84.97,62,40,17.27
404,Dhidhdhoo,MV,2021-10-09 18:42:39,6.8833,73.1,82.6,79,46,15.37
405,Andenes,NO,2021-10-09 18:44:42,69.3143,16.1194,48.18,87,40,8.05
406,Roald,NO,2021-10-09 18:44:44,62.5833,6.1333,62.17,77,75,13.8
407,Thompson,CA,2021-10-09 18:36:51,55.7435,-97.8558,48.36,61,20,10.36
408,Omboue,GA,2021-10-09 18:44:45,-1.5746,9.2618,77.47,89,99,10.18
409,Chapais,CA,2021-10-09 18:44:51,49.7834,-74.8492,67.78,56,63,11.97
410,Barcelos,PT,2021-10-09 18:42:19,41.5388,-8.6151,72.91,69,100,2.17
411,Bella Vista,US,2021-10-09 18:44:54,36.4295,-94.2316,88.05,41,1,1.99
412,Requena,ES,2021-10-09 18:44:57,39.4883,-1.1004,63.14,88,31,6.49
413,Neuquen,AR,2021-10-09 18:40:11,-38.9516,-68.0591,80.49,26,0,9.22
414,Bafq,IR,2021-10-09 18:44:57,31.6128,55.4107,62.13,33,0,15.03
415,Primorsk,UA,2021-10-09 18:44:58,46.7348,36.3443,54.86,50,100,20.36
416,Lodingen,NO,2021-10-09 18:44:58,68.414,15.9951,49.44,94,100,1.99
417,Marawi,PH,2021-10-09 18:44:59,7.9986,124.2928,64.65,91,100,1.81
418,Sokoni,TZ,2021-10-09 18:45:08,-6.4333,39.55,78.21,80,1,14.99
419,Riyadh,SA,2021-10-09 18:43:58,24.6877,46.7219,84.34,15,0,9.62
420,Mogadishu,SO,2021-10-09 18:45:15,2.0371,45.3438,78.55,89,59,11.68
421,Joshimath,IN,2021-10-09 18:45:15,30.5667,79.5667,59.94,51,0,3.8
422,Kahama,TZ,2021-10-09 18:45:15,-3.8333,32.6,76.44,48,25,5.03
423,Thaba-Tseka,LS,2021-10-09 18:45:16,-29.522,28.6084,50.76,41,98,4.21
424,Citrus Park,US,2021-10-09 18:45:16,28.0784,-82.5698,89.55,60,75,1.01
425,Maneromango,TZ,2021-10-09 18:45:17,-7.1988,38.7848,70.88,85,30,7.85
426,Chufarovo,RU,2021-10-09 18:45:18,54.0963,47.3367,41.41,66,56,4.05
427,Macau,MO,2021-10-09 18:45:18,22.2006,113.5461,79.07,94,40,21.85
428,Visby,SE,2021-10-09 18:43:33,57.6409,18.296,52.86,93,75,9.22
429,Raigarh,IN,2021-10-09 18:45:04,21.9,83.4,73.99,64,72,2.82
430,Dalvik,IS,2021-10-09 18:45:19,65.9702,-18.5286,40.93,98,100,7.31
431,Aquiraz,BR,2021-10-09 18:45:25,-3.9014,-38.3911,86.22,61,63,12.71
432,Olinda,BR,2021-10-09 18:45:25,-8.0089,-34.8553,83.93,65,40,14.97
433,Solano,US,2021-10-09 18:45:26,38.2333,-121.9511,70.16,55,1,11.5
434,Karachi,PK,2021-10-09 18:42:55,24.9056,67.0822,80.42,78,40,10.36
435,Belyy Yar,RU,2021-10-09 18:45:26,53.6039,91.3903,46.29,57,0,11.18
436,Praia Da Vitoria,PT,2021-10-09 18:36:48,38.7333,-27.0667,73.76,78,40,15.17
437,Purranque,CL,2021-10-09 18:45:27,-40.9167,-73.1667,63.73,42,0,5.66
438,Moroto,UG,2021-10-09 18:45:27,2.5345,34.6666,74.26,58,55,2.3
439,Bousso,TD,2021-10-09 18:45:28,10.4795,16.7117,79.57,74,80,1.61
440,Kutum,SD,2021-10-09 18:45:29,14.2,24.6667,82.69,14,99,16.62
441,Pula,HR,2021-10-09 18:45:35,44.8683,13.8481,56.26,54,0,11.5
442,Ewo,CG,2021-10-09 18:45:36,-0.8725,14.8206,78.13,82,100,2.77
443,Novoagansk,RU,2021-10-09 18:45:37,61.9449,76.6625,31.01,80,48,16.33
444,Arroio Grande,BR,2021-10-09 18:45:37,-32.2375,-53.0869,64.24,73,100,11.52
445,Bestobe,KZ,2021-10-09 18:41:21,52.4994,73.0975,41.81,58,0,7.23
446,Kaoma,ZM,2021-10-09 18:45:38,-14.7833,24.8,78.53,28,93,4.9
447,Porosozero,RU,2021-10-09 18:45:39,62.7191,32.727,48.45,95,100,4.76
448,Berbera,SO,2021-10-09 18:45:40,10.4396,45.0143,88.75,64,98,6.98
449,Uniontown,US,2021-10-09 18:42:59,39.9001,-79.7164,72.48,43,80,3.0
450,Rudbar,AF,2021-10-09 18:45:41,30.15,62.6,62.73,25,0,13.78
451,Ferkessedougou,CI,2021-10-09 18:45:41,9.6,-5.2,83.08,62,57,4.07
452,Kalaleh,IR,2021-10-09 18:45:42,37.3807,55.4916,55.0,76,0,0.0
453,Kangaba,ML,2021-10-09 18:45:42,11.9333,-8.4167,80.8,66,38,5.61
454,Rocha,UY,2021-10-09 18:45:44,-34.4833,-54.3333,63.75,59,1,11.61
455,Mastic Beach,US,2021-10-09 18:45:45,40.7668,-72.8521,69.4,78,90,4.0
456,Santiago De Cuba,CU,2021-10-09 18:42:53,20.0247,-75.8219,87.42,74,40,6.91
457,Nouakchott,MR,2021-10-09 18:44:16,18.0858,-15.9785,105.73,41,53,4.88
458,Zhezkazgan,KZ,2021-10-09 18:45:48,47.8043,67.7144,47.32,41,100,6.71
459,Koslan,RU,2021-10-09 18:45:48,63.4564,48.8989,32.41,74,88,1.63
460,Stornoway,GB,2021-10-09 18:45:48,58.2093,-6.3865,53.92,87,20,10.36
461,Panguipulli,CL,2021-10-09 18:45:50,-39.6333,-72.3333,62.31,37,0,4.47
462,Padilla,CO,2021-10-09 18:45:50,3.2204,-76.3139,83.89,83,100,2.86
463,Boquira,BR,2021-10-09 18:45:51,-12.8231,-42.7306,97.86,16,45,6.58
464,Moengo,SR,2021-10-09 18:45:51,5.6167,-54.4,87.75,56,100,6.71
465,Heanor,GB,2021-10-09 18:45:52,53.0137,-1.3538,60.84,91,100,3.47
466,Acara,BR,2021-10-09 18:45:54,-1.9608,-48.1967,87.22,60,98,2.33
467,Saint Anthony,US,2021-10-09 18:45:54,45.0205,-93.218,80.26,66,1,3.0
468,Sao Gabriel Da Cachoeira,BR,2021-10-09 18:45:55,-0.1303,-67.0892,86.99,61,100,2.3
469,Nouadhibou,MR,2021-10-09 18:45:56,20.931,-17.0347,76.98,65,100,13.8
470,Virginia Beach,US,2021-10-09 18:44:59,36.8529,-75.978,73.44,88,100,1.01
471,Harper,LR,2021-10-09 18:37:19,4.375,-7.7169,76.93,89,26,6.26
472,Nidzica,PL,2021-10-09 18:45:59,53.3605,20.4275,35.19,69,37,5.37
473,Skibbereen,IE,2021-10-09 18:46:01,51.55,-9.2667,58.8,87,0,7.61
474,Madison Heights,US,2021-10-09 18:46:02,42.4859,-83.1052,78.84,67,75,5.75
475,Zaysan,KZ,2021-10-09 18:46:03,47.4667,84.8667,38.08,43,9,1.83
476,Acari,PE,2021-10-09 18:46:05,-15.4311,-74.6158,71.74,73,71,10.33
477,Iralaya,HN,2021-10-09 18:46:06,15.0,-83.2333,87.89,69,25,8.21
478,Kidal,ML,2021-10-09 18:46:06,18.4411,1.4078,89.19,8,6,9.73
479,Verkhnyaya Khava,RU,2021-10-09 18:46:07,51.8404,39.9413,33.87,54,100,5.75
480,Raga,SS,2021-10-09 18:46:07,8.4596,25.678,78.42,55,45,3.51
481,Quetta,PK,2021-10-09 18:46:08,30.199,67.0097,62.22,20,0,5.03
482,Mana,GF,2021-10-09 18:46:10,5.6592,-53.7767,84.74,70,100,10.67
483,Axim,GH,2021-10-09 18:46:10,4.8699,-2.2405,78.58,86,100,8.79
484,Kursenai,LT,2021-10-09 18:46:11,55.985,22.9189,43.05,63,97,4.23
485,Toamasina,MG,2021-10-09 18:46:11,-18.1667,49.3833,68.0,94,40,5.75
486,Najran,SA,2021-10-09 18:46:12,17.4924,44.1277,81.25,33,6,6.76
487,Entre Rios,BR,2021-10-09 18:46:13,-11.9419,-38.0844,82.76,54,11,11.63
488,Harbour Breton,CA,2021-10-09 18:46:14,47.4833,-55.7983,48.99,58,6,21.45
489,Hualmay,PE,2021-10-09 18:46:15,-11.0964,-77.6139,67.91,76,50,10.09
490,Chama,CH,2021-10-09 18:46:16,47.1821,8.4636,53.56,93,75,1.14
491,Marsa Matruh,EG,2021-10-09 18:46:16,31.3525,27.2453,75.4,69,0,4.61
492,Losone,CH,2021-10-09 18:46:16,46.1687,8.7593,58.44,94,75,2.3
493,Sturgeon Falls,CA,2021-10-09 18:46:18,46.3646,-79.9326,67.96,92,100,7.07
494,Mehamn,NO,2021-10-09 18:46:19,71.0357,27.8492,37.17,96,100,5.88
495,Kindu,CD,2021-10-09 18:46:20,-2.95,25.95,71.74,89,98,3.87
496,Pompeu,BR,2021-10-09 18:46:21,-19.2244,-44.9353,85.44,40,100,3.69
497,Geraldton,AU,2021-10-09 18:46:22,-28.7667,114.6,48.61,81,0,8.05
498,Bumba,CD,2021-10-09 18:46:23,2.1833,22.4667,76.66,81,100,1.03
499,Chimbote,PE,2021-10-09 18:45:41,-9.0853,-78.5783,68.47,76,45,11.27
500,Shediac,CA,2021-10-09 18:46:25,46.2198,-64.5411,59.09,50,20,2.3
501,General Pico,AR,2021-10-09 18:46:26,-35.6566,-63.7568,72.3,38,0,9.62
502,Imbituba,BR,2021-10-09 18:46:26,-28.24,-48.6703,64.29,93,100,13.35
503,Nazca,PE,2021-10-09 18:46:27,-14.8333,-74.95,81.21,41,9,8.95
504,Baberu,IN,2021-10-09 18:46:28,25.55,80.7167,79.07,52,1,2.57
505,Siuna,NI,2021-10-09 18:46:29,13.7332,-84.7773,88.16,59,97,4.27
506,Disraeli,CA,2021-10-09 18:46:29,45.9001,-71.3491,69.22,53,49,3.0
507,Seydi,TM,2021-10-09 18:46:31,39.4816,62.9137,46.65,38,3,9.98
508,Fiche,ET,2021-10-09 18:46:32,9.8,38.7333,50.58,85,100,3.09
509,Qaqortoq,GL,2021-10-09 18:36:38,60.7167,-46.0333,39.7,81,6,4.07
510,Chicama,PE,2021-10-09 18:46:42,-7.8447,-79.1469,63.14,62,29,11.23
511,Kyshtovka,RU,2021-10-09 18:46:43,56.555,76.6271,39.49,79,100,5.75
512,Gomel,BY,2021-10-09 18:46:44,52.4345,30.9754,42.78,70,1,4.47
513,Palasa,IN,2021-10-09 18:46:44,18.7667,84.4167,79.11,82,6,3.18
514,Suamico,US,2021-10-09 18:46:45,44.6319,-88.0393,68.29,84,90,3.44
515,Rabo De Peixe,PT,2021-10-09 18:42:09,37.8,-25.5833,71.11,73,20,11.5
516,Buchanan,LR,2021-10-09 18:46:45,5.8808,-10.0467,80.56,86,88,8.59
517,Port-Cartier,CA,2021-10-09 18:46:46,50.0334,-66.8654,50.76,58,20,5.19
518,Thunder Bay,CA,2021-10-09 18:45:45,48.4001,-89.3168,67.98,99,75,6.91
519,Balkanabat,TM,2021-10-09 18:46:46,39.5108,54.3671,54.72,26,0,5.06
520,Mundo Novo,BR,2021-10-09 18:46:47,-11.8589,-40.4725,91.11,27,19,10.6
521,Hwange,ZW,2021-10-09 18:46:47,-18.3693,26.5019,84.85,25,3,1.3
522,Andapa,MG,2021-10-09 18:46:47,-14.65,49.65,64.04,90,90,2.44
523,Kolyshley,RU,2021-10-09 18:46:48,52.7005,44.5367,44.11,63,3,5.75
524,Bayir,TR,2021-10-09 18:46:49,37.2687,28.2167,59.52,76,0,2.55
525,Moose Factory,CA,2021-10-09 18:46:49,51.2585,-80.6094,71.6,68,90,10.36
526,Pathalgaon,IN,2021-10-09 18:46:50,22.5667,83.4667,69.46,63,78,4.03
527,Ginir,ET,2021-10-09 18:46:50,7.1333,40.7,59.13,85,13,4.97
528,Bushehr,IR,2021-10-09 18:46:51,28.9684,50.8385,89.69,48,0,19.57
529,Muli,MV,2021-10-09 18:46:51,2.9167,73.5667,83.03,77,100,11.68
530,Ambanja,MG,2021-10-09 18:46:52,-13.6833,48.45,75.02,84,93,3.27
531,Parana,AR,2021-10-09 18:46:52,-31.732,-60.5238,78.57,36,0,13.67
532,Toguchin,RU,2021-10-09 18:46:54,55.2353,84.3858,42.96,78,100,6.91
533,Dorfen,DE,2021-10-09 18:46:54,48.2667,12.15,49.46,85,0,7.4
534,Wattegama,LK,2021-10-09 18:46:54,6.7989,81.4808,77.92,74,100,5.23
535,Sao Fidelis,BR,2021-10-09 18:46:55,-21.6461,-41.7469,71.55,87,100,3.38
536,Camana,PE,2021-10-09 18:46:55,-16.6228,-72.7111,66.45,81,81,9.33
537,Padang,ID,2021-10-09 18:46:56,-0.9492,100.3543,77.05,88,40,2.1
538,Dori,BF,2021-10-09 18:46:56,14.0354,-0.0345,95.16,14,36,7.47
539,Camabatela,AO,2021-10-09 18:46:57,-8.1881,15.375,70.88,74,91,1.97
540,Morant Bay,JM,2021-10-09 18:46:57,17.8815,-76.4093,89.62,68,23,8.28
541,Sikeston,US,2021-10-09 18:43:39,36.8767,-89.5879,87.69,48,1,8.05
542,Darnah,LY,2021-10-09 18:46:58,32.767,22.6367,74.53,74,0,6.53
543,Grand-Santi,GF,2021-10-09 18:46:58,4.25,-54.3833,96.67,33,97,2.8
544,Vangaindrano,MG,2021-10-09 18:46:58,-23.35,47.6,67.66,81,3,8.23
545,Uruzgan,AF,2021-10-09 18:46:59,32.8333,66.0,57.67,27,0,0.67
546,Amalapuram,IN,2021-10-09 18:47:00,16.5833,82.0167,78.84,90,81,1.07
547,Tutoia,BR,2021-10-09 18:47:02,-2.7619,-42.2744,87.78,73,93,14.12
548,Matagami,CA,2021-10-09 18:47:02,49.7502,-77.6328,68.11,60,40,14.97
549,Chudovo,RU,2021-10-09 18:47:03,59.1167,31.6833,47.52,81,100,5.55
550,Lapa,BR,2021-10-09 18:47:03,-25.7697,-49.7158,60.78,97,100,6.04
551,Akdepe,TM,2021-10-09 18:47:05,42.0551,59.3788,46.4,56,6,7.65
552,Sopelana,ES,2021-10-09 18:47:06,43.3789,-2.9831,63.55,82,40,1.01
553,Bilma,NE,2021-10-09 18:47:06,18.6853,12.9164,86.9,14,0,4.41
